90509,10,19
90510,196,182
90601,"11,588","11,752"
90602,"11,434","11,696"
90603,"6,019","6,292"
90604,"14,429","14,901"
90605,"16,041","16,079"
90606,"13,024","13,812"
90607,216,197
90608,279,247
90609,98,140
90610,37,54
90612,12,3
90637,200,180
90638,"13,076","13,138"
90639,59,43
90640,"25,165","26,013"
90650,"38,725","38,658"
90651,195,191
90652,59,50
90659,3,
90660,"23,938","24,818"
90661,27,39
90662,28,30
90665,3,1
90670,"6,128","6,022"
90671,7,8
90701,"5,495","5,448"
90702,150,115
90703,"10,759","11,352"
90704,"1,819","1,925"
90706,"29,361","30,201"
90707,279,285
90710,"10,536","10,459"
90711,130,119
90712,"9,100","9,235"
90713,"7,067","7,315"
90714,196,209
90715,"6,446","6,721"
90716,"5,599","5,785"
90717,"7,915","8,045"
90723,"20,408","20,295"
90731,"31,768","31,846"
90732,"6,913","6,911"
90733,276,229
90734,146,75
90744,"24,849","25,783"
90745,"21,427","21,473"
90746,"11,219","11,414"
90747,24,15
90748,247,228
90749,160,177
90755,"3,252","3,139"
90801,999,951
90802,"14,650","13,900"
90803,"6,434","6,069"
90804,"14,454","13,563"
90805,"40,382","39,782"
90806,"19,345","18,362"
90807,"9,247","9,312"
90808,"8,680","8,319"
90809,239,171
90810,"14,475","14,299"
90813,"30,494","29,737"
90814,"4,088","4,167"
90815,"8,718","8,399"
90822,52,13
90831,76,29
90832,35,27
90833,1,5
90834,22,2
90835,39,
90840,17,24
90842,23,8
90844,2,8
90845,2,3
90846,3,2
90847,6,2
90853,59,48
90895,2,
91001,"10,912","10,902"
91003,86,58
91006,"5,751","5,948"
91007,"6,224","6,803"
91008,167,266
91009,74,76
91010,"8,929","9,267"
91011,"3,691","3,719"
91012,94,113
91016,"12,253","12,677"
91017,208,237
91020,"2,509","2,364"
91021,66,50
91023,7,2
91024,"2,109","2,220"
91025,77,106
91030,"4,527","4,685"
91031,144,151
91040,"6,969","7,332"
91041,95,122
91042,"10,302","10,832"
91043,69,69
91046,100,102
91050,5,3
91066,96,86
91077,24,25
91101,"5,325","5,156"
91102,518,349
91103,"11,111","11,117"
91104,"11,262","10,890"
91105,"3,684","3,552"
91106,"5,156","5,105"
91107,"7,571","7,478"
91108,"1,580","1,530"
91109,493,402
91110,7,11
91114,55,54
91115,33,30
91116,59,46
91117,63,55
91118,37,23
91121,,2
91123,2,1
91124,4,4
91125,11,21
91126,22,13
91129,,1
91131,8,10
91175,4,11
91184,3,1
91188,6,3
91201,"7,781","7,997"
91202,"6,971","7,438"
91203,"5,563","5,665"
91204,"7,853","8,030"
91205,"15,656","16,318"
91206,"11,431","11,690"
91207,"3,025","3,011"
91208,"4,034","4,189"
91209,198,203
91210,156,172
91214,"7,168","7,148"
91221,66,78
91222,32,53
91224,62,69
91225,148,95
91226,83,80
91301,"5,060","5,042"
91302,"5,337","5,521"
91303,"12,815","12,787"
91304,"20,088","21,163"
91305,225,193
91306,"18,979","19,548"
91307,"9,967","9,368"
91308,175,177
91309,177,164
91310,87,109
91311,"12,435","12,471"
91312,7,17
91313,189,188
91316,"10,031","10,022"
91321,"13,820","13,326"
91322,176,171
91324,"11,345","11,453"
91325,"12,308","12,123"
91326,"8,150","8,472"
91327,95,95
91328,401,257
91329,11,12
91330,67,96
91331,"50,445","50,573"
91333,101,133
91334,89,110
91335,"34,479","34,695"
91337,183,125
91340,"16,983","16,563"
91341,119,116
91342,"41,515","41,868"
91343,"28,402","28,530"
91344,"16,744","17,221"
91345,"8,443","8,156"
91346,158,140
91350,"9,119","9,317"
91351,"11,740","11,844"
91352,"21,714","21,705"
91353,154,160
91354,"5,958","5,994"
91355,"8,176","8,071"
91356,"12,168","12,054"
91357,223,202
91363,8,18
91364,"8,136","8,036"
91365,274,287
91367,"13,141","12,983"
91371,5,10
91372,131,117
91376,151,152
91380,321,332
91381,"3,781","3,729"
91382,2,10
91383,2,5
91384,"6,653","6,648"
91385,60,47
91386,236,198
91387,"13,574","13,606"
91388,3,1
91390,"4,491","4,474"
91392,276,236
91393,82,111
91394,82,108
91395,60,56
91396,107,110
91401,"15,209","15,784"
91402,"35,486","35,870"
91403,"7,487","6,883"
91404,176,140
91405,"27,657","27,654"
91406,"23,339","22,901"
91407,78,74
91408,190,176
91409,205,223
91410,18,23
91411,"10,370","10,359"
91412,76,100
91413,276,310
91416,193,198
91423,"7,612","7,375"
91426,86,99
91436,"3,653","3,594"
91470,3,4
91499,2,2
91501,"5,566","5,644"
91502,"4,011","3,934"
91503,122,144
91504,"6,780","6,848"
91505,"8,304","8,179"
91506,"4,867","4,862"
91507,79,78
91508,26,32
91510,293,242
91521,2,2
91522,2,1
91523,4,2
91526,2,2
91601,"12,487","12,616"
91602,"3,904","3,885"
91603,198,209
91604,"6,367","6,556"
91605,"26,164","25,539"
91606,"18,453","18,214"
91607,"8,581","8,592"
91608,30,30
91609,49,77
91610,70,70
91611,2,6
91612,1,1
91614,114,89
91615,99,95
91616,33,26
91617,45,47
91618,2,
91702,"23,526","26,074"
91706,"31,952","33,677"
91711,"8,556","8,967"
91714,14,18
91715,134,105
91716,29,26
91722,"13,923","14,933"
91723,"8,974","9,318"
91724,"9,752","10,146"
91731,"11,279","11,968"
91732,"25,976","27,400"
91733,"19,136","19,759"
91734,301,357
91735,26,25
91740,"10,769","11,359"
91741,"7,290","7,835"
91744,"36,491","37,423"
91745,"14,833","15,305"
91746,"11,990","12,444"
91747,341,352
91748,"10,279","10,705"
91749,19,27
91750,"10,118","10,040"
91754,"8,706","9,213"
91755,"5,950","6,298"
91756,34,33
91759,113,127
91765,"8,905","9,270"
91766,"31,721","32,795"
91767,"23,858","24,900"
91768,"16,509","16,862"
91769,507,537
91770,"16,796","17,404"
91771,13,17
91772,22,31
91773,"11,263","11,622"
91775,"4,841","4,959"
91776,"9,592","10,225"
91778,86,104
91780,"8,239","8,196"
91788,152,99
91789,"7,955","7,882"
91790,"16,767","17,235"
91791,"10,795","11,361"
91792,"8,756","9,057"
91793,291,262
91795,3,3
91797,6,6
91799,7,3
91801,"13,610","14,082"
91802,219,236
91803,"7,611","7,792"
91804,17,30
93510,"2,428","2,477"
93532,652,699
93534,"30,625","31,452"
93535,"49,583","50,775"
93536,"25,037","26,161"
93539,810,878
93543,"5,972","6,346"
93544,437,460
93550,"45,292","45,577"
93551,"17,077","18,026"
93552,"16,808","17,387"
93553,865,861
93563,74,68
93584,234,242
93586,32,49
93590,831,494
93591,"3,691","3,637"
93599,3,1
91482,2,
90888,1,
91399,1,
91495,1,
91841,1,
90234,1,3
90134,2,1
91051,1,
