90294,113,82
90295,117,134
90296,17,20
90301,13242,13735
90302,9545,10160
90303,8474,9662
90304,7907,8855
90305,5082,5327
90306,48,43
90307,80,50
90308,61,64
90309,57,52
90310,21,27
90312,4,4
90313,1,1
90401,2693,2485
90402,1675,2277
90403,3938,4367
90404,6185,6498
90405,4996,5547
90406,157,154
90407,7,9
90408,39,66
90409,46,51
90410,4,1
90411,5,6
90501,11032,12294
90502,4734,5461
90503,7855,9072
90504,6575,7263
90505,6874,7810
90506,12,19
90507,21,42
90508,31,28
90509,10,8
90510,111,131
90601,9258,9611
90602,8939,9263
90603,4908,5046
90604,11451,12236
90605,12787,13448
90606,11106,11279
90607,127,97
90608,200,126
90609,72,62
90610,35,43
90612,3,
90637,122,122
90638,10555,11216
90639,23,33
90640,19929,21095
90650,30626,31978
90651,106,112
90652,44,58
90660,19484,20590
90661,26,15
90662,23,32
90665,2,1
90670,5070,5181
90671,4,4
90701,4139,4433
90702,98,74
90703,8931,9619
90704,1330,1617
90706,23224,25124
90707,223,217
90710,8335,9115
90711,93,115
90712,7088,7813
90713,5556,6126
90714,141,157
90715,5023,5829
90716,4301,4552
90717,6422,7147
90723,15924,16993
90731,25466,27661
90732,5334,5860
90733,166,154
90734,81,85
90744,19857,22187
90745,16148,18292
90746,8811,9915
90747,17,17
90748,210,194
90749,100,125
90755,2302,2780
90801,608,639
90802,10665,11891
90803,4929,5763
90804,10220,12178
90805,28965,32168
90806,14265,15902
90807,6918,7790
90808,6543,7381
90809,129,129
90810,10485,11549
90813,21757,23765
90814,3378,3777
90815,6835,7397
90822,12,9
90831,27,28
90832,42,26
90833,2,3
90834,1,
90840,9,13
90842,1,2
90844,6,1
90846,2,1
90847,5,1
90848,2,
90853,44,44
90895,3,
91001,8118,8936
91003,62,42
91006,4562,5228
91007,5433,5554
91008,212,220
91009,66,54
91010,7037,7767
91011,2801,3129
91012,60,85
91016,9396,10087
91017,157,152
91020,1760,2028
91021,39,50
91023,7,5
91024,1663,1851
91025,69,67
91030,3558,3998
91031,117,123
91040,5393,5873
91041,61,56
91042,8286,8573
91043,48,53
91046,85,67
91050,3,1
91066,48,78
91077,20,17
91101,4058,4545
91102,401,198
91103,8699,8916
91104,8129,9028
91105,2844,3194
91106,4051,4616
91107,5793,6301
91108,1210,1398
91109,305,364
91110,4,4
91114,50,57
91115,37,18
91116,25,37
91117,50,45
91118,16,28
91124,3,4
91125,16,16
91126,4,5
91131,2,
91175,7,
91188,2,7
91201,5739,6119
91202,5173,5505
91203,4095,4456
91204,5946,6203
91205,11447,12207
91206,8683,9169
91207,2132,2438
91208,3082,3863
91209,152,127
91210,107,117
91214,5385,5886
91221,53,57
91222,22,22
91224,47,25
91225,50,53
91226,53,80
91301,4140,4680
91302,3966,4571
91303,9424,10431
91304,15632,17134
91305,135,146
91306,14351,15237
91307,7229,7599
91308,156,100
91309,132,141
91310,141,108
91311,9804,11072
91312,10,1
91313,106,135
91316,7262,7843
91321,10326,10837
91322,117,141
91324,8191,9539
91325,9592,10713
91326,6250,7440
91327,52,43
91328,139,192
91329,7,1
91330,64,73
91331,36668,39554
91333,90,126
91334,80,59
91335,26111,27794
91337,103,104
91340,12521,13211
91341,87,100
91342,31417,33671
91343,20468,21787
91344,12860,14595
91345,6683,7105
91346,95,98
91350,8111,8654
91351,9255,9487
91352,15425,17624
91353,103,144
91354,5229,5443
91355,6357,7202
91356,8815,9602
91357,114,162
91363,5,
91364,6191,6764
91365,199,206
91367,10080,11564
91371,5,7
91372,110,70
91376,128,99
91380,229,209
91381,3060,3379
91382,4,10
91383,6,6
91384,4910,5326
91385,30,43
91386,165,163
91387,10745,11948
91388,2,
91390,3651,3926
91392,176,191
91393,63,53
91394,67,75
91395,50,40
91396,50,61
91401,11253,11911
91402,25900,26818
91403,5124,5799
91404,87,105
91405,20240,20789
91406,16779,17704
91407,45,76
91408,122,84
91409,144,181
91410,10,12
91411,7447,7552
91412,78,68
91413,196,187
91416,146,144
91423,5624,6112
91426,68,80
91436,2789,2988
91470,3,5
91495,4,2
91501,4112,4518
91502,3034,3225
91503,133,113
91504,5064,5640
91505,5984,6505
91506,3721,4181
91507,38,38
91508,11,11
91510,179,178
91522,2,1
91523,4,2
91526,2,2
91601,9278,9968
91602,2944,3249
91603,122,109
91604,4902,5276
91605,18731,19684
91606,13535,14240
91607,6608,6919
91608,28,18
91609,51,56
91610,43,49
91611,7,5
91612,1,2
91614,80,60
91615,70,48
91616,9,13
91617,16,38
91618,1,
91702,19692,20451
91706,24962,25183
91711,6747,7481
91714,9,34
91715,101,94
91716,17,19
91722,11576,12246
91723,6957,7111
91724,7783,8297
91731,8949,9068
91732,20389,20731
91733,14995,15427
91734,196,231
91735,17,29
91740,8778,9039
91741,6168,6535
91744,27715,27898
91745,11829,12214
91746,9351,9716
91747,302,318
91748,8487,9556
91749,24,18
91750,7894,8747
91754,6930,7516
91755,4973,5038
91756,29,37
91759,129,37
91765,7173,7863
91766,25438,26216
91767,19906,20641
91768,12979,13368
91769,350,387
91770,12544,13456
91771,10,15
91772,16,41
91773,9291,9407
91775,3968,4282
91776,7581,7881
91778,58,61
91780,6316,6464
91788,131,115
91789,6282,6795
91790,12872,13485
91791,8627,9314
91792,7259,7205
91793,135,154
91795,5,
91797,6,1
91799,5,1
91801,10708,11704
91802,162,164
91803,5913,6422
91804,9,7
91841,4,
93510,1962,1943
93532,570,588
93534,25300,25979
93535,39542,41578
93536,22121,23573
93539,669,681
93543,4673,5185
93544,362,351
93550,35665,36591
93551,14975,16122
93552,13603,14469
93553,704,698
93563,37,37
93584,206,220
93586,46,35
93590,679,683
93591,2740,3205
93599,10,5
90311,,3
91521,,4
91129,,2
91184,,4
91123,,3
91121,,1
91399,,1
