91608,42,31
91609,49,71
91610,47,73
91611,5,6
91612,5,2
91614,106,108
91615,131,132
91616,23,27
91617,37,43
91618,4,
91702,"19,681","22,384"
91706,"29,009","30,984"
91711,"5,578","5,601"
91714,14,8
91715,109,148
91716,15,16
91722,"11,175","12,561"
91723,"7,278","7,940"
91724,"7,945","8,778"
91731,"10,982","11,109"
91732,"24,158","24,986"
91733,"17,574","18,600"
91734,374,314
91735,17,21
91740,"9,568","10,161"
91741,"6,094","7,007"
91744,"30,921","33,291"
91745,"12,809","13,332"
91746,"10,321","10,955"
91747,261,319
91748,"6,633","6,910"
91749,18,15
91750,"8,725","9,205"
91754,"8,874","8,651"
91755,"5,873","5,855"
91756,40,31
91759,42,58
91765,"4,887","5,153"
91766,"20,432","20,291"
91767,"18,269","18,226"
91768,"12,670","12,571"
91769,279,298
91770,"16,467","16,404"
91771,18,17
91772,23,21
91773,"10,055","10,605"
91775,"5,267","4,993"
91776,"10,255","9,827"
91778,150,109
91780,"8,220","8,120"
91788,89,99
91789,"5,566","6,165"
91790,"14,377","15,308"
91791,"8,743","9,589"
91792,"7,485","7,866"
91793,177,193
91795,2,3
91797,7,4
91799,4,3
91801,"13,830","13,694"
91802,234,204
91803,"7,590","7,372"
91804,6,9
91896,1,
93510,"2,097","2,375"
93532,685,723
93534,"30,270","30,638"
93535,"49,655","50,050"
93536,"23,806","25,001"
93539,674,736
93543,"5,927","6,242"
93544,342,367
93550,"45,373","45,338"
93551,"16,163","16,727"
93552,"16,752","16,601"
93553,733,801
93563,22,32
93584,262,244
93586,27,33
93590,"1,130","1,204"
93591,"3,497","3,768"
93599,3,3
91482,,5
90888,,1
91189,,1
91186,,1
91399,,1
91495,,4
